order_id,customer_id,warehouse_id,order_date,payment_method,order_status
ORD04150,CUST0188,WH006,2025-10-01,Cash,Delivered
ORD04151,CUST0458,WH003,2025-06-03,Net Banking,Delivered
ORD04152,CUST0779,WH005,2025-10-29,Credit Card,Delivered
ORD04153,CUST0872,WH003,2025-02-16,Credit Card,Delivered
ORD04154,CUST0090,WH005,2025-05-21,Net Banking,Delivered
ORD04155,CUST0012,WH001,2025-11-01,Net Banking,Delivered
ORD04156,CUST0404,WH003,2025-08-02,Cash,Delivered
ORD04157,CUST0409,WH001,2025-07-29,Debit Card,Cancelled
ORD04158,CUST0848,WH001,2025-06-25,Net Banking,Delivered
ORD04159,CUST0190,WH002,2025-04-10,Cash,Shipped
ORD04160,CUST0041,WH001,2025-11-28,Credit Card,Delivered
ORD04161,CUST0756,WH002,2025-01-26,Net Banking,Delivered
ORD04162,CUST0782,WH004,2025-07-09,Net Banking,Delivered
ORD04163,CUST0165,WH005,2025-03-10,Cash,Delivered
ORD04164,CUST0228,WH007,2025-10-31,UPI,Delivered
ORD04165,CUST0989,WH001,2025-08-03,Net Banking,Delivered
ORD04166,CUST0675,WH001,2025-09-06,Debit Card,Delivered
ORD04167,CUST0114,WH007,2025-07-24,UPI,Delivered
ORD04168,CUST0892,WH003,2025-08-12,Cash,Delivered
ORD04169,CUST0539,WH006,2025-12-29,UPI,Delivered
ORD04170,CUST0234,WH008,2025-06-16,Credit Card,Delivered
ORD04171,CUST0093,WH008,2025-08-05,Cash,Delivered
ORD04172,CUST0690,WH002,2025-04-25,Credit Card,Returned
ORD04173,CUST0806,WH007,2025-04-12,UPI,Delivered
ORD04174,CUST0266,WH005,2025-11-13,UPI,Returned
ORD04175,CUST0141,WH004,2025-06-03,UPI,Delivered
ORD04176,CUST0922,WH005,2025-05-22,UPI,Cancelled
ORD04177,CUST0471,WH003,2025-04-11,Cash,Delivered
ORD04178,CUST0536,WH006,2025-07-18,Cash,Returned
ORD04179,CUST0433,WH004,2025-01-17,Debit Card,Delivered
ORD04180,CUST0639,WH001,2025-04-03,Debit Card,Cancelled
ORD04181,CUST0485,WH006,2025-02-05,Debit Card,Delivered
ORD04182,CUST0452,WH001,2025-10-09,UPI,Shipped
ORD04183,CUST0635,WH010,2025-09-11,Net Banking,Delivered
ORD04184,CUST0715,WH003,2025-06-03,UPI,Cancelled
ORD04185,CUST0574,WH004,2025-05-27,Cash,Delivered
ORD04186,CUST0080,WH008,2025-05-17,Credit Card,Delivered
ORD04187,CUST0439,WH006,2025-06-26,Credit Card,Delivered
ORD04188,CUST0587,WH005,2025-07-19,Cash,Delivered
ORD04189,CUST0170,WH006,2025-01-06,Debit Card,Shipped
ORD04190,CUST0764,WH004,2025-07-09,Cash,Shipped
ORD04191,CUST0429,WH009,2025-03-12,Net Banking,Delivered
ORD04192,CUST0479,WH003,2025-12-19,Credit Card,Delivered
ORD04193,CUST0273,WH002,2025-12-28,UPI,Returned
ORD04194,CUST0610,WH006,2025-01-02,Credit Card,Delivered
ORD04195,CUST0641,WH006,2025-06-22,Cash,Delivered
ORD04196,CUST0179,WH002,2025-05-18,Cash,Delivered
ORD04197,CUST0329,WH010,2025-05-01,Net Banking,Delivered
ORD04198,CUST0596,WH004,2025-01-17,Cash,Delivered
ORD04199,CUST0689,WH007,2025-05-15,UPI,Delivered
ORD04200,CUST0651,WH007,2025-11-28,UPI,Delivered
ORD04201,CUST0518,WH009,2025-08-22,Debit Card,Delivered
ORD04202,CUST0053,WH007,2025-08-23,Cash,Delivered
ORD04203,CUST0864,WH006,2025-08-20,Cash,Delivered
ORD04204,CUST0870,WH008,2025-08-01,Credit Card,Delivered
ORD04205,CUST0774,WH004,2025-07-18,Cash,Delivered
ORD04206,CUST0377,WH005,2025-02-04,UPI,Delivered
ORD04207,CUST0765,WH010,2025-09-22,Net Banking,Delivered
ORD04208,CUST0153,WH008,2025-01-31,Cash,Cancelled
ORD04209,CUST0591,WH002,2025-03-27,UPI,Shipped
ORD04210,CUST0343,WH001,2025-06-07,Cash,Delivered
ORD04211,CUST0395,WH001,2025-10-15,Debit Card,Returned
ORD04212,CUST0422,WH007,2025-07-06,UPI,Delivered
ORD04213,CUST0234,WH004,2025-01-19,Cash,Delivered
ORD04214,CUST0607,WH009,2025-08-06,Credit Card,Delivered
ORD04215,CUST0495,WH008,2025-07-22,Credit Card,Delivered
ORD04216,CUST0483,WH002,2025-07-27,Net Banking,Cancelled
ORD04217,CUST0753,WH003,2025-04-04,Cash,Delivered
ORD04218,CUST0934,WH010,2025-09-01,Debit Card,Shipped
ORD04219,CUST0017,WH009,2025-11-11,Cash,Delivered
ORD04220,CUST0442,WH006,2025-09-17,Credit Card,Delivered
ORD04221,CUST0693,WH010,2025-06-18,UPI,Delivered
ORD04222,CUST0587,WH007,2025-04-16,Credit Card,Delivered
ORD04223,CUST0714,WH009,2025-03-28,Net Banking,Shipped
ORD04224,CUST0775,WH008,2025-09-15,Cash,Delivered
ORD04225,CUST0818,WH006,2025-06-11,UPI,Shipped
ORD04226,CUST0310,WH010,2025-11-23,Credit Card,Delivered
ORD04227,CUST0712,WH008,2025-03-02,UPI,Delivered
ORD04228,CUST0433,WH002,2025-10-15,Net Banking,Shipped
ORD04229,CUST0741,WH008,2025-12-16,UPI,Delivered
ORD04230,CUST0192,WH001,2025-04-16,UPI,Delivered
ORD04231,CUST0592,WH001,2025-03-25,Cash,Delivered
ORD04232,CUST0596,WH003,2025-10-25,Net Banking,Shipped
ORD04233,CUST0690,WH010,2025-02-11,Net Banking,Cancelled
ORD04234,CUST0123,WH009,2025-09-09,Credit Card,Delivered
ORD04235,CUST0989,WH004,2025-06-15,Credit Card,Delivered
ORD04236,CUST0756,WH001,2025-08-23,Net Banking,Delivered
ORD04237,CUST0626,WH005,2025-06-07,Credit Card,Delivered
ORD04238,CUST0162,WH001,2025-05-30,Credit Card,Delivered
ORD04239,CUST0549,WH004,2025-10-30,UPI,Delivered
ORD04240,CUST0981,WH006,2025-05-02,Debit Card,Delivered
ORD04241,CUST0616,WH001,2025-11-24,UPI,Delivered
ORD04242,CUST0626,WH007,2025-10-17,Cash,Delivered
ORD04243,CUST0614,WH003,2025-07-14,UPI,Delivered
ORD04244,CUST0450,WH004,2025-10-03,UPI,Delivered
ORD04245,CUST0544,WH003,2025-11-07,Debit Card,Delivered
ORD04246,CUST0761,WH005,2025-09-20,Credit Card,Shipped
ORD04247,CUST0151,WH002,2025-12-24,Cash,Delivered
ORD04248,CUST0425,WH008,2025-02-27,Net Banking,Shipped
ORD04249,CUST0396,WH007,2025-01-03,Debit Card,Delivered
ORD04250,CUST0117,WH006,2025-12-14,Net Banking,Delivered
ORD04251,CUST0106,WH007,2025-01-27,Debit Card,Cancelled
ORD04252,CUST0944,WH003,2025-10-25,Net Banking,Delivered
ORD04253,CUST0205,WH008,2025-01-01,UPI,Delivered
ORD04254,CUST0960,WH010,2025-01-28,Credit Card,Delivered
ORD04255,CUST0044,WH008,2025-06-02,UPI,Delivered
ORD04256,CUST0645,WH009,2025-09-20,UPI,Delivered
ORD04257,CUST0466,WH003,2025-02-03,Cash,Delivered
ORD04258,CUST0616,WH007,2025-03-26,Net Banking,Delivered
ORD04259,CUST0853,WH005,2025-06-01,Net Banking,Delivered
ORD04260,CUST0677,WH001,2025-01-16,Cash,Delivered
ORD04261,CUST0676,WH010,2025-09-17,Debit Card,Returned
ORD04262,CUST0657,WH008,2025-04-05,Debit Card,Delivered
ORD04263,CUST0553,WH001,2025-08-03,Cash,Cancelled
ORD04264,CUST0116,WH010,2025-12-17,Cash,Shipped
ORD04265,CUST0820,WH008,2025-03-29,Cash,Delivered
ORD04266,CUST0571,WH001,2025-01-08,Net Banking,Delivered
ORD04267,CUST0246,WH010,2025-01-09,UPI,Delivered
ORD04268,CUST0776,WH003,2025-11-22,Cash,Delivered
ORD04269,CUST0288,WH005,2025-05-16,Credit Card,Delivered
ORD04270,CUST0391,WH003,2025-11-01,Debit Card,Delivered
ORD04271,CUST0697,WH008,2025-09-25,UPI,Delivered
ORD04272,CUST0754,WH005,2025-01-06,Credit Card,Delivered
ORD04273,CUST0898,WH006,2025-12-03,Credit Card,Delivered
ORD04274,CUST0600,WH002,2025-01-10,Credit Card,Returned
ORD04275,CUST0373,WH004,2025-08-23,UPI,Delivered
ORD04276,CUST0584,WH008,2025-05-17,Cash,Shipped
ORD04277,CUST0061,WH004,2025-12-27,Net Banking,Delivered
ORD04278,CUST0001,WH003,2025-08-18,Debit Card,Delivered
ORD04279,CUST0137,WH005,2025-06-12,UPI,Delivered
ORD04280,CUST0716,WH007,2025-04-24,Debit Card,Delivered
ORD04281,CUST0717,WH009,2025-02-10,Cash,Shipped
ORD04282,CUST0696,WH001,2025-05-23,Credit Card,Cancelled
ORD04283,CUST0279,WH009,2025-12-26,Net Banking,Delivered
ORD04284,CUST0896,WH010,2025-06-30,Cash,Returned
ORD04285,CUST0531,WH006,2025-05-08,Debit Card,Cancelled
ORD04286,CUST0421,WH003,2025-07-24,Credit Card,Returned
ORD04287,CUST0439,WH001,2025-04-29,Cash,Delivered
ORD04288,CUST0619,WH010,2025-08-26,Net Banking,Delivered
ORD04289,CUST0076,WH003,2025-10-27,Debit Card,Delivered
ORD04290,CUST0837,WH008,2025-10-18,Credit Card,Delivered
ORD04291,CUST0975,WH005,2025-01-26,Credit Card,Delivered
ORD04292,CUST0189,WH003,2025-07-18,Cash,Delivered
ORD04293,CUST0012,WH007,2025-03-07,Cash,Delivered
ORD04294,CUST0972,WH010,2025-08-21,Net Banking,Delivered
ORD04295,CUST0914,WH006,2025-04-07,Cash,Delivered
ORD04296,CUST0931,WH010,2025-10-30,Credit Card,Delivered
ORD04297,CUST0811,WH009,2025-11-05,Credit Card,Delivered
ORD04298,CUST0753,WH008,2025-10-11,Cash,Delivered
ORD04299,CUST0728,WH008,2025-08-26,Cash,Delivered
ORD04300,CUST0939,WH007,2025-07-10,UPI,Delivered
ORD04301,CUST0261,WH009,2025-05-07,Credit Card,Delivered
ORD04302,CUST0917,WH010,2025-05-09,Credit Card,Delivered
ORD04303,CUST0618,WH009,2025-04-13,Credit Card,Returned
ORD04304,CUST0087,WH003,2025-11-03,Credit Card,Delivered
ORD04305,CUST0005,WH002,2025-01-16,Debit Card,Delivered
ORD04306,CUST0675,WH008,2025-12-01,Cash,Delivered
ORD04307,CUST0742,WH002,2025-11-12,Debit Card,Delivered
ORD04308,CUST0233,WH001,2025-12-05,Debit Card,Delivered
ORD04309,CUST0073,WH004,2025-10-16,Debit Card,Delivered
ORD04310,CUST0529,WH010,2025-04-15,Cash,Delivered
ORD04311,CUST0864,WH009,2025-11-22,Cash,Delivered
ORD04312,CUST0628,WH009,2025-10-30,Cash,Delivered
ORD04313,CUST0393,WH005,2025-12-10,Credit Card,Delivered
ORD04314,CUST0963,WH003,2025-12-08,Debit Card,Cancelled
ORD04315,CUST0636,WH003,2025-06-18,UPI,Delivered
ORD04316,CUST0345,WH004,2025-04-30,UPI,Delivered
ORD04317,CUST0437,WH007,2025-09-06,Net Banking,Cancelled
ORD04318,CUST0638,WH005,2025-02-22,Net Banking,Cancelled
ORD04319,CUST0129,WH010,2025-07-25,Net Banking,Cancelled
ORD04320,CUST0665,WH006,2025-01-18,Cash,Delivered
ORD04321,CUST0088,WH008,2025-01-03,Debit Card,Delivered
ORD04322,CUST0460,WH010,2025-01-02,Cash,Delivered
ORD04323,CUST0441,WH010,2025-09-27,Debit Card,Returned
ORD04324,CUST0776,WH005,2025-03-20,UPI,Delivered
ORD04325,CUST0503,WH005,2025-06-07,UPI,Delivered
ORD04326,CUST0231,WH002,2025-06-12,Credit Card,Delivered
ORD04327,CUST0324,WH007,2025-11-13,UPI,Delivered
ORD04328,CUST0502,WH008,2025-09-12,Credit Card,Delivered
ORD04329,CUST0509,WH006,2025-02-07,UPI,Delivered
ORD04330,CUST0776,WH010,2025-02-14,Credit Card,Returned
ORD04331,CUST0712,WH006,2025-03-17,Net Banking,Delivered
ORD04332,CUST0612,WH002,2025-10-26,Net Banking,Delivered
ORD04333,CUST0199,WH004,2025-09-05,Cash,Delivered
ORD04334,CUST0750,WH003,2025-06-02,Debit Card,Shipped
ORD04335,CUST0282,WH008,2025-06-08,Debit Card,Delivered
ORD04336,CUST0799,WH005,2025-01-01,Cash,Delivered
ORD04337,CUST0768,WH009,2025-08-16,Cash,Shipped
ORD04338,CUST0323,WH002,2025-04-26,UPI,Delivered
ORD04339,CUST0424,WH006,2025-08-29,UPI,Shipped
ORD04340,CUST0074,WH008,2025-11-08,UPI,Returned
ORD04341,CUST0571,WH006,2025-12-19,UPI,Delivered
ORD04342,CUST0985,WH003,2025-05-03,Net Banking,Delivered
ORD04343,CUST0275,WH006,2025-02-10,Cash,Delivered
ORD04344,CUST0038,WH010,2025-05-11,UPI,Delivered
ORD04345,CUST0522,WH001,2025-07-01,Debit Card,Delivered
ORD04346,CUST0747,WH002,2025-02-10,Debit Card,Cancelled
ORD04347,CUST0267,WH005,2025-08-20,Net Banking,Delivered
ORD04348,CUST0255,WH010,2025-07-07,UPI,Cancelled
ORD04349,CUST0663,WH008,2025-01-25,Cash,Delivered
ORD04350,CUST0012,WH010,2025-05-26,Credit Card,Cancelled
ORD04351,CUST0735,WH005,2025-01-07,Debit Card,Cancelled
ORD04352,CUST0553,WH005,2025-03-02,UPI,Returned
ORD04353,CUST0619,WH009,2025-05-08,Credit Card,Delivered
ORD04354,CUST0025,WH004,2025-10-04,Net Banking,Delivered
ORD04355,CUST0786,WH001,2025-03-24,Credit Card,Delivered
ORD04356,CUST0568,WH007,2025-10-06,Debit Card,Delivered
ORD04357,CUST0762,WH001,2025-12-22,Cash,Delivered
ORD04358,CUST0156,WH007,2025-01-07,Debit Card,Delivered
ORD04359,CUST0347,WH002,2025-12-24,Cash,Delivered
ORD04360,CUST0727,WH010,2025-08-12,Credit Card,Shipped
ORD04361,CUST0351,WH007,2025-05-02,Credit Card,Delivered
ORD04362,CUST0620,WH008,2025-04-08,Debit Card,Delivered
ORD04363,CUST0516,WH009,2025-01-11,UPI,Shipped
ORD04364,CUST0500,WH001,2025-08-10,Net Banking,Delivered
ORD04365,CUST0572,WH008,2025-11-06,UPI,Delivered
ORD04366,CUST0696,WH002,2025-01-22,Net Banking,Delivered
ORD04367,CUST0554,WH005,2025-02-17,Credit Card,Delivered
ORD04368,CUST0698,WH003,2025-04-13,Cash,Delivered
ORD04369,CUST0344,WH009,2025-02-19,Debit Card,Delivered
ORD04370,CUST0049,WH006,2025-10-15,Credit Card,Shipped
ORD04371,CUST0191,WH002,2025-05-04,UPI,Delivered
ORD04372,CUST0034,WH005,2025-07-26,Cash,Shipped
ORD04373,CUST0163,WH003,2025-12-11,UPI,Delivered
ORD04374,CUST0927,WH008,2025-11-04,UPI,Delivered
ORD04375,CUST0373,WH005,2025-05-20,Debit Card,Delivered
ORD04376,CUST0982,WH001,2025-12-24,Net Banking,Delivered
ORD04377,CUST0792,WH003,2025-12-14,Credit Card,Delivered
ORD04378,CUST0297,WH007,2025-02-02,UPI,Shipped
ORD04379,CUST0348,WH004,2025-10-21,Net Banking,Delivered
ORD04380,CUST0824,WH007,2025-09-06,Cash,Delivered
ORD04381,CUST0185,WH004,2025-07-28,Debit Card,Delivered
ORD04382,CUST0385,WH001,2025-10-23,Debit Card,Delivered
ORD04383,CUST0142,WH007,2025-01-07,UPI,Delivered
ORD04384,CUST0017,WH003,2025-06-04,Debit Card,Delivered
ORD04385,CUST0929,WH008,2025-10-12,UPI,Delivered
ORD04386,CUST0530,WH007,2025-07-18,UPI,Delivered
ORD04387,CUST0403,WH004,2025-01-27,UPI,Delivered
ORD04388,CUST0445,WH001,2025-05-03,Debit Card,Delivered
ORD04389,CUST0909,WH002,2025-09-29,Cash,Delivered
ORD04390,CUST0639,WH009,2025-01-05,Net Banking,Delivered
ORD04391,CUST0601,WH001,2025-04-21,Net Banking,Delivered
ORD04392,CUST0061,WH004,2025-03-26,UPI,Delivered
ORD04393,CUST0024,WH010,2025-03-11,Debit Card,Delivered
ORD04394,CUST0205,WH008,2025-12-19,Debit Card,Delivered
ORD04395,CUST0612,WH006,2025-12-23,Credit Card,Shipped
ORD04396,CUST0665,WH003,2025-10-22,Cash,Delivered
ORD04397,CUST0734,WH009,2025-11-16,Cash,Delivered
ORD04398,CUST0358,WH008,2025-08-26,Debit Card,Delivered
ORD04399,CUST0831,WH005,2025-05-12,Net Banking,Returned
ORD04400,CUST0327,WH005,2025-01-23,Net Banking,Returned
ORD04401,CUST0711,WH005,2025-05-25,Debit Card,Delivered
ORD04402,CUST0128,WH009,2025-02-16,UPI,Delivered
ORD04403,CUST0736,WH009,2025-03-03,Net Banking,Delivered
ORD04404,CUST0359,WH009,2025-11-19,Credit Card,Delivered
ORD04405,CUST0781,WH006,2025-05-25,Cash,Returned
ORD04406,CUST0888,WH003,2025-03-22,Net Banking,Shipped
ORD04407,CUST0153,WH002,2025-07-09,Cash,Delivered
ORD04408,CUST0323,WH007,2025-01-27,Cash,Delivered
ORD04409,CUST0106,WH007,2025-07-29,Credit Card,Delivered
ORD04410,CUST0032,WH008,2025-08-05,UPI,Delivered
ORD04411,CUST0158,WH007,2025-11-24,Cash,Delivered
ORD04412,CUST0362,WH002,2025-04-11,Debit Card,Delivered
ORD04413,CUST0073,WH006,2025-01-14,Credit Card,Delivered
ORD04414,CUST0452,WH004,2025-02-04,UPI,Delivered
ORD04415,CUST0324,WH007,2025-02-18,UPI,Delivered
ORD04416,CUST0586,WH001,2025-08-14,Debit Card,Delivered
ORD04417,CUST0310,WH002,2025-05-11,Credit Card,Delivered
ORD04418,CUST0315,WH008,2025-06-17,Net Banking,Delivered
ORD04419,CUST0385,WH005,2025-12-30,Debit Card,Delivered
ORD04420,CUST0832,WH006,2025-12-15,Cash,Delivered
ORD04421,CUST0741,WH008,2025-06-13,UPI,Delivered
ORD04422,CUST0777,WH009,2025-02-10,Net Banking,Delivered
ORD04423,CUST0988,WH005,2025-08-11,Cash,Delivered
ORD04424,CUST0339,WH007,2025-08-08,UPI,Delivered
ORD04425,CUST0903,WH006,2025-04-10,Net Banking,Delivered
ORD04426,CUST0687,WH009,2025-11-18,Cash,Delivered
ORD04427,CUST0384,WH008,2025-01-04,UPI,Shipped
ORD04428,CUST0764,WH008,2025-05-05,Cash,Shipped
ORD04429,CUST0556,WH005,2025-02-15,Credit Card,Shipped
ORD04430,CUST0103,WH010,2025-11-25,Credit Card,Delivered
ORD04431,CUST0369,WH007,2025-11-05,Cash,Delivered
ORD04432,CUST0871,WH003,2025-04-08,Net Banking,Delivered
ORD04433,CUST0806,WH003,2025-04-19,Credit Card,Delivered
ORD04434,CUST0297,WH005,2025-07-27,UPI,Delivered
ORD04435,CUST0944,WH003,2025-10-15,Debit Card,Delivered
ORD04436,CUST0836,WH007,2025-03-25,Cash,Delivered
ORD04437,CUST0669,WH003,2025-10-31,Debit Card,Delivered
ORD04438,CUST0941,WH004,2025-08-31,Net Banking,Cancelled
ORD04439,CUST0230,WH009,2025-03-23,Debit Card,Delivered
ORD04440,CUST0140,WH004,2025-01-24,Credit Card,Delivered
ORD04441,CUST0258,WH001,2025-02-18,UPI,Delivered
ORD04442,CUST0234,WH003,2025-04-07,Net Banking,Delivered
ORD04443,CUST0218,WH005,2025-03-12,Cash,Delivered
ORD04444,CUST0606,WH009,2025-11-06,Credit Card,Cancelled
ORD04445,CUST0819,WH008,2025-01-05,Debit Card,Shipped
ORD04446,CUST0337,WH005,2025-02-13,Debit Card,Delivered
ORD04447,CUST0059,WH008,2025-07-19,Debit Card,Delivered
ORD04448,CUST0624,WH010,2025-12-20,UPI,Delivered
ORD04449,CUST0128,WH001,2025-04-24,UPI,Delivered
ORD04450,CUST0808,WH005,2025-07-21,Credit Card,Delivered
ORD04451,CUST0189,WH007,2025-03-21,Credit Card,Cancelled
ORD04452,CUST0461,WH008,2025-09-10,Cash,Delivered
ORD04453,CUST0425,WH009,2025-02-08,UPI,Returned
ORD04454,CUST0951,WH005,2025-07-25,Cash,Delivered
ORD04455,CUST0004,WH004,2025-08-15,Net Banking,Delivered
ORD04456,CUST0388,WH001,2025-05-02,Debit Card,Delivered
ORD04457,CUST0639,WH009,2025-03-28,Debit Card,Delivered
ORD04458,CUST0087,WH001,2025-05-28,Cash,Shipped
ORD04459,CUST0746,WH001,2025-06-02,Credit Card,Cancelled
ORD04460,CUST0019,WH007,2025-05-19,Cash,Shipped
ORD04461,CUST0519,WH003,2025-07-07,Cash,Delivered
ORD04462,CUST0381,WH010,2025-03-12,UPI,Shipped
ORD04463,CUST0851,WH003,2025-08-09,UPI,Shipped
ORD04464,CUST0724,WH007,2025-05-06,Credit Card,Shipped
ORD04465,CUST0366,WH007,2025-12-06,Debit Card,Cancelled
ORD04466,CUST0290,WH010,2025-02-06,Cash,Delivered
ORD04467,CUST0498,WH010,2025-11-01,Credit Card,Delivered
ORD04468,CUST0602,WH010,2025-04-22,Cash,Delivered
ORD04469,CUST0726,WH005,2025-10-05,Net Banking,Shipped
ORD04470,CUST0614,WH009,2025-05-12,Cash,Delivered
ORD04471,CUST0911,WH006,2025-11-14,Debit Card,Delivered
ORD04472,CUST0612,WH004,2025-05-25,Credit Card,Shipped
ORD04473,CUST0304,WH004,2025-08-12,Credit Card,Delivered
ORD04474,CUST0999,WH010,2025-04-24,Debit Card,Cancelled
ORD04475,CUST0134,WH002,2025-02-21,Credit Card,Delivered
ORD04476,CUST0721,WH009,2025-10-27,UPI,Delivered
ORD04477,CUST0338,WH010,2025-02-23,Debit Card,Delivered
ORD04478,CUST0234,WH005,2025-06-23,UPI,Delivered
ORD04479,CUST0187,WH008,2025-02-07,Cash,Delivered
ORD04480,CUST0141,WH004,2025-03-25,Net Banking,Returned
ORD04481,CUST0938,WH005,2025-12-27,Cash,Delivered
ORD04482,CUST0166,WH006,2025-11-23,Cash,Delivered
ORD04483,CUST0713,WH008,2025-09-16,UPI,Shipped
ORD04484,CUST0539,WH003,2025-09-14,Credit Card,Delivered
ORD04485,CUST0659,WH009,2025-09-27,Cash,Delivered
ORD04486,CUST0560,WH005,2025-12-03,UPI,Delivered
ORD04487,CUST0394,WH002,2025-01-26,Credit Card,Delivered
ORD04488,CUST0590,WH006,2025-05-11,Cash,Delivered
ORD04489,CUST0614,WH009,2025-10-22,Debit Card,Delivered
ORD04490,CUST0333,WH009,2025-12-14,Cash,Delivered
ORD04491,CUST0276,WH010,2025-11-16,Cash,Delivered
ORD04492,CUST0555,WH004,2025-12-14,UPI,Shipped
ORD04493,CUST0158,WH004,2025-08-16,Cash,Shipped
ORD04494,CUST0860,WH009,2025-01-26,UPI,Delivered
ORD04495,CUST0428,WH002,2025-03-14,Cash,Delivered
ORD04496,CUST0102,WH007,2025-01-04,Debit Card,Delivered
ORD04497,CUST0751,WH008,2025-06-13,Net Banking,Delivered
ORD04498,CUST0339,WH008,2025-05-23,Net Banking,Cancelled
ORD04499,CUST0336,WH006,2025-06-15,Cash,Delivered
ORD04500,CUST0261,WH008,2025-03-30,Cash,Delivered
ORD04501,CUST0054,WH007,2025-01-04,Net Banking,Delivered
ORD04502,CUST0806,WH007,2025-09-24,Net Banking,Shipped
ORD04503,CUST0700,WH001,2025-05-30,Debit Card,Delivered
ORD04504,CUST0362,WH005,2025-07-15,Debit Card,Delivered
ORD04505,CUST0914,WH005,2025-03-31,Debit Card,Delivered
ORD04506,CUST0603,WH010,2025-09-20,Cash,Cancelled
ORD04507,CUST0148,WH004,2025-01-03,Credit Card,Delivered
ORD04508,CUST0437,WH001,2025-10-01,Net Banking,Shipped
ORD04509,CUST0841,WH008,2025-06-12,UPI,Delivered
ORD04510,CUST0021,WH004,2025-08-20,Cash,Delivered
ORD04511,CUST0306,WH005,2025-11-15,Credit Card,Cancelled
ORD04512,CUST0659,WH007,2025-09-20,UPI,Delivered
ORD04513,CUST0341,WH001,2025-12-22,Net Banking,Delivered
ORD04514,CUST0229,WH001,2025-10-01,Net Banking,Shipped
ORD04515,CUST0765,WH002,2025-05-23,Credit Card,Delivered
ORD04516,CUST0013,WH010,2025-10-24,Cash,Delivered
ORD04517,CUST0488,WH010,2025-11-07,Cash,Shipped
ORD04518,CUST0899,WH008,2025-10-22,Credit Card,Shipped
ORD04519,CUST0157,WH009,2025-06-22,Debit Card,Delivered
ORD04520,CUST0399,WH010,2025-07-05,Debit Card,Delivered
ORD04521,CUST0326,WH001,2025-06-02,Cash,Delivered
ORD04522,CUST0770,WH008,2025-07-13,Debit Card,Returned
ORD04523,CUST0587,WH006,2025-01-08,Cash,Delivered
ORD04524,CUST0587,WH005,2025-04-25,UPI,Cancelled
ORD04525,CUST0849,WH009,2025-10-27,UPI,Delivered
ORD04526,CUST0002,WH003,2025-08-10,Net Banking,Delivered
ORD04527,CUST0667,WH001,2025-03-17,Credit Card,Returned
ORD04528,CUST0934,WH009,2025-07-01,Net Banking,Returned
ORD04529,CUST0341,WH009,2025-03-13,Debit Card,Delivered
ORD04530,CUST0480,WH004,2025-01-09,Debit Card,Delivered
ORD04531,CUST0099,WH010,2025-04-27,Cash,Delivered
ORD04532,CUST0293,WH009,2025-08-30,Cash,Delivered
ORD04533,CUST0375,WH002,2025-11-09,Debit Card,Delivered
ORD04534,CUST0756,WH005,2025-08-06,Net Banking,Delivered
ORD04535,CUST0004,WH009,2025-04-14,Net Banking,Shipped
ORD04536,CUST0860,WH010,2025-03-08,Debit Card,Shipped
ORD04537,CUST0895,WH007,2025-09-24,Net Banking,Shipped
ORD04538,CUST0109,WH010,2025-05-22,Cash,Delivered
ORD04539,CUST0785,WH004,2025-11-28,Credit Card,Returned
ORD04540,CUST0032,WH006,2025-08-08,Net Banking,Delivered
ORD04541,CUST0775,WH005,2025-11-15,Credit Card,Delivered
ORD04542,CUST0300,WH009,2025-09-04,Credit Card,Delivered
ORD04543,CUST0198,WH001,2025-08-16,Cash,Delivered
ORD04544,CUST0219,WH002,2025-10-30,Debit Card,Delivered
ORD04545,CUST0946,WH002,2025-09-29,Cash,Delivered
ORD04546,CUST0302,WH003,2025-03-18,Cash,Shipped
ORD04547,CUST0577,WH005,2025-06-24,Cash,Delivered
ORD04548,CUST0857,WH001,2025-10-31,Cash,Cancelled
ORD04549,CUST0137,WH008,2025-05-01,Credit Card,Delivered
ORD04550,CUST0122,WH008,2025-08-31,Net Banking,Delivered
ORD04551,CUST0028,WH003,2025-10-24,Credit Card,Delivered
ORD04552,CUST0848,WH010,2025-12-14,UPI,Delivered
ORD04553,CUST0324,WH005,2025-08-08,Net Banking,Delivered
ORD04554,CUST0057,WH009,2025-08-18,Debit Card,Shipped
ORD04555,CUST0595,WH006,2025-08-17,Debit Card,Delivered
ORD04556,CUST0431,WH008,2025-08-16,Debit Card,Delivered
ORD04557,CUST0538,WH002,2025-10-31,Net Banking,Delivered
ORD04558,CUST0041,WH008,2025-12-17,Credit Card,Delivered
ORD04559,CUST0362,WH010,2025-02-03,UPI,Delivered
ORD04560,CUST0060,WH009,2025-11-05,Net Banking,Delivered
ORD04561,CUST0624,WH007,2025-09-19,Credit Card,Delivered
ORD04562,CUST0216,WH009,2025-10-09,Debit Card,Delivered
ORD04563,CUST0421,WH004,2025-08-15,Net Banking,Delivered
ORD04564,CUST0983,WH001,2025-03-21,Cash,Delivered
ORD04565,CUST0244,WH010,2025-03-19,Cash,Delivered
ORD04566,CUST0118,WH010,2025-04-03,UPI,Delivered
ORD04567,CUST0756,WH002,2025-06-20,Net Banking,Cancelled
ORD04568,CUST0103,WH003,2025-10-07,Net Banking,Delivered
ORD04569,CUST0536,WH007,2025-10-04,UPI,Delivered
ORD04570,CUST0836,WH001,2025-03-10,Cash,Delivered
