Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,State,Customer_Type,Order_Quantity,Unit_Price,Gross_Sales,Discount_Percentage,Discount_Amount,Net_Sales,Cost_Price,Total_Cost,Profit,Shipping_Cost,Delivery_Status,Payment_Method,Delivery_Days,Customer_Rating,Order_Priority
109571,2026-09-10,2026-09-13,Projector,Electronics,Tech World,Delhi WH,Hyderabad,Telangana,Wholesale,9,40000,360000,0,0.0,360000.0,29893,269037,90963.0,1071,Delivered,Net Banking,3,3,High
109572,2026-07-26,2026-08-02,Webcam,Accessories,ABC Suppliers,Delhi WH,Jaipur,Rajasthan,Retail,14,2500,35000,15,5250.0,29750.0,1574,22036,7714.0,1331,Delivered,UPI,7,1,Medium
109573,2026-03-26,2026-03-29,Scanner,Office Supplies,Global Supply,Delhi WH,Delhi,Delhi,Wholesale,5,12000,60000,5,3000.0,57000.0,7694,38470,18530.0,213,In Transit,Cash,3,4,High
109574,2026-06-30,2026-07-01,SSD,Storage,Tech World,Mumbai WH,Bangalore,Karnataka,Wholesale,7,5500,38500,15,5775.0,32725.0,3583,25081,7644.0,2848,Delivered,Cash,1,2,High
109575,2026-09-07,2026-09-12,Office Desk,Furniture,Prime Distributors,Bangalore WH,Bangalore,Karnataka,Wholesale,1,15000,15000,5,750.0,14250.0,8475,8475,5775.0,2925,In Transit,UPI,5,2,High
109576,2026-08-20,2026-08-25,Printer,Office Supplies,ABC Suppliers,Hyderabad WH,Ahmedabad,Gujarat,Retail,14,15000,210000,10,21000.0,189000.0,9606,134484,54516.0,1451,Delivered,Credit Card,5,2,High
109577,2026-09-02,2026-09-07,Webcam,Accessories,Tech World,Hyderabad WH,Lucknow,Uttar Pradesh,Retail,5,2500,12500,0,0.0,12500.0,1846,9230,3270.0,861,Delivered,UPI,5,3,Medium
109578,2026-08-02,2026-08-04,Laptop,Electronics,ABC Suppliers,Delhi WH,Hyderabad,Telangana,Retail,14,55000,770000,0,0.0,770000.0,33137,463918,306082.0,2776,In Transit,Debit Card,2,4,Medium
109579,2026-09-23,2026-09-24,Desktop,Electronics,Prime Distributors,Mumbai WH,Hyderabad,Telangana,Retail,14,45000,630000,0,0.0,630000.0,32946,461244,168756.0,1775,In Transit,Net Banking,1,3,Low
109580,2026-02-24,2026-03-01,Scanner,Office Supplies,ABC Suppliers,Bangalore WH,Hyderabad,Telangana,Wholesale,2,12000,24000,15,3600.0,20400.0,7632,15264,5136.0,2288,Delivered,Credit Card,5,1,High
109581,2026-05-20,2026-05-26,Mouse,Accessories,Tech World,Bangalore WH,Hyderabad,Telangana,Retail,18,700,12600,5,630.0,11970.0,408,7344,4626.0,1157,Delivered,UPI,6,1,Medium
109582,2026-11-18,2026-11-23,Monitor,Electronics,ABC Suppliers,Hyderabad WH,Jaipur,Rajasthan,Retail,11,12000,132000,0,0.0,132000.0,9332,102652,29348.0,1723,Delivered,Cash,5,3,Low
109583,2026-12-22,2026-12-29,Hard Disk,Storage,Global Supply,Mumbai WH,Mumbai,Maharashtra,Retail,13,4200,54600,5,2730.0,51870.0,3157,41041,10829.0,1197,Delivered,Debit Card,7,2,Medium
109584,2026-10-24,2026-10-26,Router,Networking,Global Supply,Hyderabad WH,Jaipur,Rajasthan,Retail,1,3500,3500,15,525.0,2975.0,2325,2325,650.0,919,In Transit,Credit Card,2,5,High
109585,2026-01-01,2026-01-06,Keyboard,Accessories,Global Supply,Bangalore WH,Delhi,Delhi,Wholesale,6,900,5400,5,270.0,5130.0,640,3840,1290.0,2145,Delivered,Net Banking,5,1,High
109586,2026-10-30,2026-11-05,Router,Networking,Tech World,Delhi WH,Kolkata,West Bengal,Retail,14,3500,49000,5,2450.0,46550.0,2243,31402,15148.0,386,In Transit,Cash,6,5,Low
109587,2026-12-16,2026-12-17,Scanner,Office Supplies,Prime Distributors,Chennai WH,Jaipur,Rajasthan,Wholesale,5,12000,60000,0,0.0,60000.0,7105,35525,24475.0,2667,Delayed,Credit Card,1,4,Medium
109588,2026-01-14,2026-01-18,Scanner,Office Supplies,Tech World,Delhi WH,Jaipur,Rajasthan,Retail,19,12000,228000,10,22800.0,205200.0,8300,157700,47500.0,2987,Delivered,Credit Card,4,4,Medium
109589,2026-02-12,2026-02-16,Monitor,Electronics,Prime Distributors,Chennai WH,Hyderabad,Telangana,Retail,2,12000,24000,5,1200.0,22800.0,6667,13334,9466.0,2116,Delivered,Credit Card,4,3,Medium
109590,2026-05-07,2026-05-14,Scanner,Office Supplies,XYZ Traders,Mumbai WH,Lucknow,Uttar Pradesh,Wholesale,2,12000,24000,0,0.0,24000.0,7149,14298,9702.0,2996,Delivered,Credit Card,7,1,Low
109591,2026-09-05,2026-09-08,Office Desk,Furniture,Prime Distributors,Delhi WH,Ahmedabad,Gujarat,Wholesale,4,15000,60000,5,3000.0,57000.0,8303,33212,23788.0,772,Delivered,Credit Card,3,5,Low
109592,2026-02-28,2026-03-01,Office Desk,Furniture,Tech World,Delhi WH,Hyderabad,Telangana,Retail,5,15000,75000,15,11250.0,63750.0,9759,48795,14955.0,325,Delivered,UPI,1,2,High
109593,2026-05-01,2026-05-05,Desktop,Electronics,XYZ Traders,Delhi WH,Mumbai,Maharashtra,Retail,18,45000,810000,0,0.0,810000.0,30980,557640,252360.0,1658,Delivered,Debit Card,4,1,High
109594,2026-04-30,2026-05-07,Hard Disk,Storage,XYZ Traders,Hyderabad WH,Kolkata,West Bengal,Wholesale,2,4200,8400,15,1260.0,7140.0,3327,6654,486.0,1194,Delivered,Credit Card,7,5,Low
109595,2026-03-21,2026-03-22,Keyboard,Accessories,Prime Distributors,Hyderabad WH,Jaipur,Rajasthan,Wholesale,16,900,14400,15,2160.0,12240.0,544,8704,3536.0,226,Delivered,UPI,1,2,Low
109596,2026-12-09,2026-12-14,Office Desk,Furniture,Prime Distributors,Bangalore WH,Kolkata,West Bengal,Wholesale,15,15000,225000,5,11250.0,213750.0,8523,127845,85905.0,320,Delivered,Credit Card,5,5,Medium
109597,2026-12-03,2026-12-09,Laptop,Electronics,Prime Distributors,Hyderabad WH,Jaipur,Rajasthan,Wholesale,1,55000,55000,15,8250.0,46750.0,38044,38044,8706.0,1884,Delivered,Debit Card,6,1,Low
109598,2026-10-29,2026-11-03,Scanner,Office Supplies,Prime Distributors,Chennai WH,Ahmedabad,Gujarat,Retail,9,12000,108000,10,10800.0,97200.0,8294,74646,22554.0,1366,Delivered,UPI,5,5,Low
109599,2026-05-12,2026-05-14,Hard Disk,Storage,Tech World,Delhi WH,Ahmedabad,Gujarat,Wholesale,12,4200,50400,10,5040.0,45360.0,3177,38124,7236.0,2656,Delivered,Cash,2,5,High
109600,2026-02-03,2026-02-06,Keyboard,Accessories,Prime Distributors,Chennai WH,Ahmedabad,Gujarat,Retail,6,900,5400,10,540.0,4860.0,528,3168,1692.0,2041,In Transit,Debit Card,3,1,Low
109601,2026-06-28,2026-07-02,Router,Networking,Global Supply,Delhi WH,Ahmedabad,Gujarat,Wholesale,16,3500,56000,10,5600.0,50400.0,2083,33328,17072.0,1813,Delivered,UPI,4,2,Low
109602,2026-01-14,2026-01-16,Mouse,Accessories,ABC Suppliers,Mumbai WH,Ahmedabad,Gujarat,Wholesale,7,700,4900,15,735.0,4165.0,467,3269,896.0,1230,Delivered,Credit Card,2,5,Medium
109603,2026-01-10,2026-01-14,Mouse,Accessories,Prime Distributors,Hyderabad WH,Mumbai,Maharashtra,Retail,9,700,6300,5,315.0,5985.0,457,4113,1872.0,370,Delivered,Net Banking,4,3,High
109604,2026-09-13,2026-09-19,Desktop,Electronics,Prime Distributors,Mumbai WH,Lucknow,Uttar Pradesh,Retail,7,45000,315000,5,15750.0,299250.0,30652,214564,84686.0,2048,Delivered,Net Banking,6,4,Low
109605,2026-10-26,2026-10-29,Hard Disk,Storage,Prime Distributors,Chennai WH,Mumbai,Maharashtra,Retail,17,4200,71400,10,7140.0,64260.0,3263,55471,8789.0,239,Delivered,Credit Card,3,3,High
109606,2026-10-04,2026-10-07,Projector,Electronics,Prime Distributors,Delhi WH,Jaipur,Rajasthan,Wholesale,3,40000,120000,10,12000.0,108000.0,29600,88800,19200.0,218,Delivered,UPI,3,3,High
109607,2026-12-09,2026-12-13,Scanner,Office Supplies,Prime Distributors,Chennai WH,Chennai,Tamil Nadu,Wholesale,11,12000,132000,10,13200.0,118800.0,8744,96184,22616.0,2691,In Transit,Credit Card,4,1,Low
109608,2026-08-14,2026-08-17,Printer,Office Supplies,Tech World,Bangalore WH,Bangalore,Karnataka,Retail,1,15000,15000,15,2250.0,12750.0,8655,8655,4095.0,2179,Delivered,Cash,3,3,Medium
109609,2026-08-23,2026-08-29,Office Desk,Furniture,Prime Distributors,Delhi WH,Kolkata,West Bengal,Retail,6,15000,90000,10,9000.0,81000.0,10970,65820,15180.0,1927,Delivered,Credit Card,6,5,High
109610,2026-07-26,2026-07-31,Printer,Office Supplies,XYZ Traders,Hyderabad WH,Jaipur,Rajasthan,Retail,18,15000,270000,0,0.0,270000.0,11802,212436,57564.0,1633,In Transit,UPI,5,3,High
109611,2026-09-14,2026-09-15,Office Desk,Furniture,XYZ Traders,Hyderabad WH,Delhi,Delhi,Retail,14,15000,210000,0,0.0,210000.0,8253,115542,94458.0,1861,Cancelled,Debit Card,1,2,Low
109612,2026-03-17,2026-03-23,Router,Networking,Tech World,Delhi WH,Bangalore,Karnataka,Retail,17,3500,59500,15,8925.0,50575.0,2715,46155,4420.0,1939,Delayed,Credit Card,6,3,Medium
109613,2026-09-11,2026-09-15,Laptop,Electronics,XYZ Traders,Mumbai WH,Lucknow,Uttar Pradesh,Retail,9,55000,495000,15,74250.0,420750.0,39074,351666,69084.0,989,Delivered,Credit Card,4,4,High
109614,2026-12-18,2026-12-25,Mouse,Accessories,XYZ Traders,Bangalore WH,Pune,Maharashtra,Retail,20,700,14000,0,0.0,14000.0,482,9640,4360.0,999,Delivered,Debit Card,7,2,High
109615,2026-11-09,2026-11-12,Keyboard,Accessories,XYZ Traders,Mumbai WH,Hyderabad,Telangana,Wholesale,8,900,7200,15,1080.0,6120.0,495,3960,2160.0,2471,Delivered,Net Banking,3,2,Medium
109616,2026-04-10,2026-04-13,Printer,Office Supplies,XYZ Traders,Hyderabad WH,Pune,Maharashtra,Wholesale,1,15000,15000,0,0.0,15000.0,8578,8578,6422.0,2319,Delivered,UPI,3,1,Medium
109617,2026-06-15,2026-06-20,Projector,Electronics,XYZ Traders,Hyderabad WH,Bangalore,Karnataka,Wholesale,10,40000,400000,0,0.0,400000.0,30362,303620,96380.0,2610,Delivered,UPI,5,1,Medium
109618,2026-07-08,2026-07-12,Webcam,Accessories,XYZ Traders,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,10,2500,25000,0,0.0,25000.0,1679,16790,8210.0,2362,Delivered,Net Banking,4,3,High
109619,2026-09-11,2026-09-16,Office Desk,Furniture,Tech World,Chennai WH,Delhi,Delhi,Retail,10,15000,150000,0,0.0,150000.0,8322,83220,66780.0,1720,Delivered,Net Banking,5,1,Low
109620,2026-02-14,2026-02-17,Desktop,Electronics,Tech World,Bangalore WH,Delhi,Delhi,Wholesale,17,45000,765000,10,76500.0,688500.0,29812,506804,181696.0,1092,Delayed,Debit Card,3,5,Medium
109621,2026-10-14,2026-10-21,SSD,Storage,Tech World,Mumbai WH,Hyderabad,Telangana,Wholesale,12,5500,66000,5,3300.0,62700.0,3611,43332,19368.0,1085,In Transit,Credit Card,7,3,High
109622,2026-08-15,2026-08-17,Projector,Electronics,ABC Suppliers,Mumbai WH,Pune,Maharashtra,Wholesale,10,40000,400000,10,40000.0,360000.0,25871,258710,101290.0,252,Delivered,Credit Card,2,2,Low
109623,2026-01-05,2026-01-12,Monitor,Electronics,Prime Distributors,Delhi WH,Jaipur,Rajasthan,Wholesale,4,12000,48000,10,4800.0,43200.0,7870,31480,11720.0,504,Delivered,Cash,7,3,Low
109624,2026-08-08,2026-08-15,SSD,Storage,Global Supply,Hyderabad WH,Pune,Maharashtra,Wholesale,11,5500,60500,5,3025.0,57475.0,3718,40898,16577.0,2813,Delivered,Cash,7,2,Low
109625,2026-01-17,2026-01-21,Router,Networking,Tech World,Hyderabad WH,Delhi,Delhi,Wholesale,10,3500,35000,10,3500.0,31500.0,2012,20120,11380.0,669,Delivered,Credit Card,4,3,Low
109626,2026-04-01,2026-04-07,SSD,Storage,Prime Distributors,Hyderabad WH,Pune,Maharashtra,Retail,6,5500,33000,5,1650.0,31350.0,3781,22686,8664.0,2944,Delivered,Debit Card,6,2,High
109627,2026-05-17,2026-05-20,Mouse,Accessories,Prime Distributors,Mumbai WH,Ahmedabad,Gujarat,Wholesale,14,700,9800,10,980.0,8820.0,392,5488,3332.0,1001,Delivered,Debit Card,3,5,Low
109628,2026-08-01,2026-08-04,Mouse,Accessories,Global Supply,Bangalore WH,Delhi,Delhi,Retail,15,700,10500,10,1050.0,9450.0,404,6060,3390.0,927,In Transit,Net Banking,3,1,Medium
109629,2026-09-24,2026-09-26,Webcam,Accessories,XYZ Traders,Bangalore WH,Bangalore,Karnataka,Wholesale,8,2500,20000,0,0.0,20000.0,1915,15320,4680.0,2585,In Transit,Net Banking,2,1,High
109630,2026-07-12,2026-07-17,Monitor,Electronics,Global Supply,Mumbai WH,Chennai,Tamil Nadu,Retail,6,12000,72000,10,7200.0,64800.0,7291,43746,21054.0,2417,Delivered,Net Banking,5,4,Medium
109631,2026-01-14,2026-01-16,Office Chair,Furniture,ABC Suppliers,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,1,8500,8500,10,850.0,7650.0,5016,5016,2634.0,2790,In Transit,Credit Card,2,4,Low
109632,2026-03-11,2026-03-14,Scanner,Office Supplies,Prime Distributors,Delhi WH,Chennai,Tamil Nadu,Wholesale,11,12000,132000,10,13200.0,118800.0,7657,84227,34573.0,596,In Transit,Net Banking,3,5,High
109633,2026-07-29,2026-08-04,Office Chair,Furniture,Tech World,Chennai WH,Jaipur,Rajasthan,Retail,11,8500,93500,0,0.0,93500.0,5072,55792,37708.0,541,Delivered,UPI,6,4,High
109634,2026-10-02,2026-10-05,Keyboard,Accessories,Global Supply,Chennai WH,Jaipur,Rajasthan,Wholesale,12,900,10800,10,1080.0,9720.0,686,8232,1488.0,2431,Delivered,Net Banking,3,4,High
109635,2026-05-26,2026-05-27,Keyboard,Accessories,ABC Suppliers,Hyderabad WH,Ahmedabad,Gujarat,Retail,11,900,9900,10,990.0,8910.0,599,6589,2321.0,573,Delivered,Credit Card,1,2,Low
109636,2026-01-15,2026-01-18,Projector,Electronics,Global Supply,Bangalore WH,Chennai,Tamil Nadu,Wholesale,12,40000,480000,10,48000.0,432000.0,28683,344196,87804.0,1186,Delivered,Credit Card,3,1,High
109637,2026-07-23,2026-07-24,Mouse,Accessories,Global Supply,Hyderabad WH,Mumbai,Maharashtra,Retail,18,700,12600,5,630.0,11970.0,465,8370,3600.0,2000,In Transit,UPI,1,4,Low
109638,2026-01-09,2026-01-15,Projector,Electronics,XYZ Traders,Bangalore WH,Kolkata,West Bengal,Wholesale,16,40000,640000,0,0.0,640000.0,25258,404128,235872.0,1757,Delivered,Debit Card,6,3,High
109639,2026-06-08,2026-06-11,Office Desk,Furniture,Tech World,Delhi WH,Ahmedabad,Gujarat,Wholesale,12,15000,180000,10,18000.0,162000.0,11683,140196,21804.0,730,Delivered,Cash,3,4,High
109640,2026-10-12,2026-10-19,Printer,Office Supplies,ABC Suppliers,Delhi WH,Lucknow,Uttar Pradesh,Retail,19,15000,285000,15,42750.0,242250.0,10753,204307,37943.0,381,In Transit,Debit Card,7,1,Medium
109641,2026-11-15,2026-11-17,Office Chair,Furniture,Tech World,Bangalore WH,Mumbai,Maharashtra,Wholesale,6,8500,51000,5,2550.0,48450.0,5698,34188,14262.0,2569,Delivered,Debit Card,2,2,Medium
109642,2026-09-25,2026-09-28,Switch,Networking,Global Supply,Mumbai WH,Pune,Maharashtra,Wholesale,6,6000,36000,5,1800.0,34200.0,4120,24720,9480.0,959,In Transit,UPI,3,2,High
109643,2026-04-06,2026-04-07,Webcam,Accessories,XYZ Traders,Bangalore WH,Hyderabad,Telangana,Retail,17,2500,42500,15,6375.0,36125.0,1468,24956,11169.0,1212,In Transit,Debit Card,1,4,Low
109644,2026-09-08,2026-09-15,Laptop,Electronics,Tech World,Bangalore WH,Lucknow,Uttar Pradesh,Retail,18,55000,990000,15,148500.0,841500.0,41314,743652,97848.0,2826,Delivered,Cash,7,1,Low
109645,2026-09-03,2026-09-04,SSD,Storage,XYZ Traders,Chennai WH,Chennai,Tamil Nadu,Wholesale,10,5500,55000,10,5500.0,49500.0,4143,41430,8070.0,1947,Delivered,UPI,1,5,High
109646,2026-02-21,2026-02-25,Projector,Electronics,Prime Distributors,Mumbai WH,Kolkata,West Bengal,Retail,8,40000,320000,0,0.0,320000.0,22636,181088,138912.0,1757,Delayed,UPI,4,3,Low
109647,2026-09-03,2026-09-10,Desktop,Electronics,Tech World,Mumbai WH,Delhi,Delhi,Retail,9,45000,405000,10,40500.0,364500.0,26025,234225,130275.0,1248,Delayed,Cash,7,5,High
109648,2026-12-22,2026-12-29,Scanner,Office Supplies,ABC Suppliers,Mumbai WH,Ahmedabad,Gujarat,Wholesale,14,12000,168000,15,25200.0,142800.0,9445,132230,10570.0,916,In Transit,Net Banking,7,1,Low
109649,2026-08-13,2026-08-17,Projector,Electronics,ABC Suppliers,Bangalore WH,Kolkata,West Bengal,Retail,8,40000,320000,0,0.0,320000.0,22166,177328,142672.0,833,In Transit,Net Banking,4,1,Medium
109650,2026-11-04,2026-11-06,Laptop,Electronics,XYZ Traders,Mumbai WH,Bangalore,Karnataka,Retail,4,55000,220000,0,0.0,220000.0,40748,162992,57008.0,1143,Delivered,Cash,2,2,Medium
109651,2026-01-11,2026-01-18,Scanner,Office Supplies,Tech World,Bangalore WH,Delhi,Delhi,Retail,13,12000,156000,15,23400.0,132600.0,7474,97162,35438.0,400,Cancelled,Cash,7,3,Low
109652,2026-09-17,2026-09-22,Hard Disk,Storage,Global Supply,Chennai WH,Pune,Maharashtra,Retail,12,4200,50400,10,5040.0,45360.0,3079,36948,8412.0,1202,Delayed,UPI,5,3,Low
109653,2026-03-29,2026-04-01,Keyboard,Accessories,XYZ Traders,Hyderabad WH,Hyderabad,Telangana,Retail,15,900,13500,0,0.0,13500.0,495,7425,6075.0,1241,Cancelled,UPI,3,5,Low
109654,2026-12-26,2026-12-31,SSD,Storage,Prime Distributors,Delhi WH,Pune,Maharashtra,Retail,15,5500,82500,15,12375.0,70125.0,4028,60420,9705.0,233,Delayed,Net Banking,5,4,High
109655,2026-05-11,2026-05-12,Office Chair,Furniture,Prime Distributors,Chennai WH,Jaipur,Rajasthan,Wholesale,15,8500,127500,15,19125.0,108375.0,5197,77955,30420.0,2214,Delivered,Credit Card,1,3,Medium
109656,2026-08-15,2026-08-16,Keyboard,Accessories,ABC Suppliers,Mumbai WH,Chennai,Tamil Nadu,Retail,16,900,14400,5,720.0,13680.0,583,9328,4352.0,761,Delivered,Net Banking,1,2,Medium
109657,2026-02-02,2026-02-09,Keyboard,Accessories,Tech World,Bangalore WH,Delhi,Delhi,Wholesale,19,900,17100,0,0.0,17100.0,590,11210,5890.0,2640,Delivered,Net Banking,7,2,Medium
109658,2026-03-03,2026-03-10,Monitor,Electronics,Prime Distributors,Hyderabad WH,Hyderabad,Telangana,Retail,13,12000,156000,5,7800.0,148200.0,8089,105157,43043.0,204,Delivered,UPI,7,3,Low
109659,2026-03-06,2026-03-08,Monitor,Electronics,Prime Distributors,Hyderabad WH,Lucknow,Uttar Pradesh,Retail,13,12000,156000,15,23400.0,132600.0,7622,99086,33514.0,1159,Delivered,Credit Card,2,1,Low
109660,2026-11-14,2026-11-17,Office Desk,Furniture,Global Supply,Hyderabad WH,Bangalore,Karnataka,Retail,4,15000,60000,0,0.0,60000.0,8410,33640,26360.0,2645,In Transit,UPI,3,4,High
109661,2026-08-18,2026-08-20,Office Desk,Furniture,Tech World,Hyderabad WH,Ahmedabad,Gujarat,Wholesale,16,15000,240000,15,36000.0,204000.0,8923,142768,61232.0,817,Delivered,Cash,2,3,High
109662,2026-02-17,2026-02-19,Laptop,Electronics,Prime Distributors,Delhi WH,Chennai,Tamil Nadu,Wholesale,11,55000,605000,15,90750.0,514250.0,43446,477906,36344.0,2089,Delivered,UPI,2,4,High
109663,2026-11-21,2026-11-23,Mouse,Accessories,Tech World,Hyderabad WH,Pune,Maharashtra,Retail,16,700,11200,10,1120.0,10080.0,430,6880,3200.0,1693,Delayed,Net Banking,2,5,Low
109664,2026-03-12,2026-03-13,Office Chair,Furniture,Tech World,Chennai WH,Pune,Maharashtra,Wholesale,16,8500,136000,0,0.0,136000.0,4901,78416,57584.0,1724,In Transit,Credit Card,1,1,Medium
109665,2026-11-15,2026-11-22,Monitor,Electronics,Global Supply,Mumbai WH,Hyderabad,Telangana,Wholesale,18,12000,216000,0,0.0,216000.0,7246,130428,85572.0,1560,Delivered,Cash,7,2,High
109666,2026-05-03,2026-05-09,Switch,Networking,XYZ Traders,Chennai WH,Kolkata,West Bengal,Wholesale,9,6000,54000,5,2700.0,51300.0,3929,35361,15939.0,2144,Delayed,Cash,6,5,Medium
109667,2026-09-01,2026-09-06,Webcam,Accessories,XYZ Traders,Mumbai WH,Delhi,Delhi,Wholesale,8,2500,20000,0,0.0,20000.0,1979,15832,4168.0,2143,Cancelled,Debit Card,5,4,Medium
109668,2026-08-17,2026-08-20,Hard Disk,Storage,XYZ Traders,Chennai WH,Delhi,Delhi,Retail,16,4200,67200,10,6720.0,60480.0,3032,48512,11968.0,1373,Delivered,Credit Card,3,2,Medium
109669,2026-02-27,2026-03-03,SSD,Storage,XYZ Traders,Delhi WH,Chennai,Tamil Nadu,Wholesale,13,5500,71500,15,10725.0,60775.0,3826,49738,11037.0,1750,Delivered,Credit Card,4,5,Low
109670,2026-03-25,2026-03-29,Mouse,Accessories,XYZ Traders,Hyderabad WH,Ahmedabad,Gujarat,Retail,4,700,2800,15,420.0,2380.0,424,1696,684.0,701,Delivered,UPI,4,1,High
109671,2026-12-15,2026-12-22,Office Chair,Furniture,XYZ Traders,Delhi WH,Kolkata,West Bengal,Retail,20,8500,170000,0,0.0,170000.0,6549,130980,39020.0,2099,Delayed,Credit Card,7,1,High
109672,2026-08-26,2026-08-27,Laptop,Electronics,XYZ Traders,Bangalore WH,Kolkata,West Bengal,Wholesale,18,55000,990000,15,148500.0,841500.0,33162,596916,244584.0,1527,Delivered,Net Banking,1,1,Low
109673,2026-03-03,2026-03-09,Router,Networking,Global Supply,Bangalore WH,Chennai,Tamil Nadu,Wholesale,13,3500,45500,0,0.0,45500.0,2337,30381,15119.0,2013,Delivered,Debit Card,6,2,Low
109674,2026-06-06,2026-06-10,Laptop,Electronics,XYZ Traders,Bangalore WH,Chennai,Tamil Nadu,Wholesale,17,55000,935000,5,46750.0,888250.0,40252,684284,203966.0,1415,Delivered,Cash,4,5,High
109675,2026-06-27,2026-07-01,SSD,Storage,XYZ Traders,Chennai WH,Mumbai,Maharashtra,Wholesale,7,5500,38500,0,0.0,38500.0,3411,23877,14623.0,2966,Delivered,Cash,4,3,High
109676,2026-11-26,2026-11-28,Laptop,Electronics,XYZ Traders,Hyderabad WH,Jaipur,Rajasthan,Retail,14,55000,770000,15,115500.0,654500.0,39067,546938,107562.0,1496,Delivered,Net Banking,2,1,Medium
109677,2026-10-09,2026-10-10,Mouse,Accessories,XYZ Traders,Bangalore WH,Kolkata,West Bengal,Retail,2,700,1400,10,140.0,1260.0,510,1020,240.0,1032,Delivered,Debit Card,1,3,High
109678,2026-06-05,2026-06-10,Switch,Networking,Global Supply,Delhi WH,Ahmedabad,Gujarat,Wholesale,2,6000,12000,10,1200.0,10800.0,4398,8796,2004.0,2776,Delivered,Net Banking,5,4,High
109679,2026-05-12,2026-05-14,Webcam,Accessories,ABC Suppliers,Bangalore WH,Bangalore,Karnataka,Wholesale,16,2500,40000,10,4000.0,36000.0,1531,24496,11504.0,1057,Delivered,UPI,2,4,Low
109680,2026-08-09,2026-08-15,SSD,Storage,Tech World,Chennai WH,Mumbai,Maharashtra,Retail,1,5500,5500,0,0.0,5500.0,3965,3965,1535.0,2566,In Transit,Net Banking,6,2,Medium
109681,2026-04-10,2026-04-16,SSD,Storage,Global Supply,Bangalore WH,Jaipur,Rajasthan,Wholesale,5,5500,27500,10,2750.0,24750.0,3563,17815,6935.0,1973,Delivered,Credit Card,6,5,High
109682,2026-02-24,2026-02-25,Desktop,Electronics,ABC Suppliers,Mumbai WH,Hyderabad,Telangana,Retail,4,45000,180000,0,0.0,180000.0,33725,134900,45100.0,1395,Delayed,UPI,1,4,Low
109683,2026-03-03,2026-03-10,Hard Disk,Storage,Tech World,Delhi WH,Pune,Maharashtra,Retail,9,4200,37800,15,5670.0,32130.0,2721,24489,7641.0,2720,Delivered,Cash,7,4,Low
109684,2026-04-21,2026-04-25,Switch,Networking,Global Supply,Hyderabad WH,Bangalore,Karnataka,Retail,15,6000,90000,10,9000.0,81000.0,3645,54675,26325.0,1569,Delivered,Cash,4,3,Low
109685,2026-03-11,2026-03-16,Monitor,Electronics,ABC Suppliers,Delhi WH,Jaipur,Rajasthan,Wholesale,18,12000,216000,10,21600.0,194400.0,8427,151686,42714.0,1752,In Transit,Debit Card,5,1,Medium
109686,2026-09-19,2026-09-21,SSD,Storage,Prime Distributors,Mumbai WH,Kolkata,West Bengal,Wholesale,2,5500,11000,10,1100.0,9900.0,3832,7664,2236.0,2055,In Transit,Debit Card,2,2,Medium
109687,2026-02-12,2026-02-15,Switch,Networking,Global Supply,Hyderabad WH,Chennai,Tamil Nadu,Retail,6,6000,36000,0,0.0,36000.0,3982,23892,12108.0,2645,Delivered,Net Banking,3,1,Medium
109688,2026-10-23,2026-10-25,Office Chair,Furniture,ABC Suppliers,Bangalore WH,Lucknow,Uttar Pradesh,Retail,13,8500,110500,10,11050.0,99450.0,4938,64194,35256.0,2868,Delivered,UPI,2,1,High
109689,2026-01-06,2026-01-12,Office Desk,Furniture,Tech World,Hyderabad WH,Mumbai,Maharashtra,Retail,11,15000,165000,5,8250.0,156750.0,8795,96745,60005.0,589,Delivered,UPI,6,2,Medium
109690,2026-12-28,2027-01-02,Office Desk,Furniture,ABC Suppliers,Bangalore WH,Chennai,Tamil Nadu,Wholesale,19,15000,285000,10,28500.0,256500.0,11497,218443,38057.0,2492,Delivered,UPI,5,4,Medium
109691,2026-05-26,2026-05-31,Mouse,Accessories,Prime Distributors,Delhi WH,Hyderabad,Telangana,Retail,3,700,2100,10,210.0,1890.0,551,1653,237.0,2257,Delivered,Cash,5,4,High
109692,2026-01-21,2026-01-22,Office Chair,Furniture,Prime Distributors,Delhi WH,Ahmedabad,Gujarat,Wholesale,6,8500,51000,10,5100.0,45900.0,6030,36180,9720.0,2297,Delivered,Debit Card,1,5,Low
109693,2026-07-09,2026-07-14,Webcam,Accessories,Prime Distributors,Mumbai WH,Kolkata,West Bengal,Wholesale,4,2500,10000,0,0.0,10000.0,1392,5568,4432.0,2254,Cancelled,Cash,5,3,Low
109694,2026-10-12,2026-10-19,Mouse,Accessories,XYZ Traders,Chennai WH,Hyderabad,Telangana,Retail,6,700,4200,0,0.0,4200.0,476,2856,1344.0,1913,Delivered,Credit Card,7,4,High
109695,2026-06-14,2026-06-20,Printer,Office Supplies,Global Supply,Mumbai WH,Jaipur,Rajasthan,Wholesale,16,15000,240000,0,0.0,240000.0,8631,138096,101904.0,1489,Delivered,Debit Card,6,2,High
109696,2026-05-21,2026-05-24,Router,Networking,ABC Suppliers,Mumbai WH,Bangalore,Karnataka,Retail,3,3500,10500,0,0.0,10500.0,2416,7248,3252.0,2888,In Transit,Debit Card,3,5,Medium
