item_id,order_id,product_id,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,shipping_cost
ITEM013753,ORD04555,PROD006,4,7884.13,20,31536.52,6307.3,25229.22,453.84
ITEM013754,ORD04556,PROD041,1,6189.71,15,6189.71,928.46,5261.25,467.79
ITEM013755,ORD04556,PROD030,1,2417.88,5,2417.88,120.89,2296.99,236.4
ITEM013756,ORD04557,PROD026,4,39280.28,15,157121.12,23568.17,133552.95,380.75
ITEM013757,ORD04557,PROD020,1,14632.33,10,14632.33,1463.23,13169.1,418.89
ITEM013758,ORD04557,PROD036,4,40439.03,10,161756.12,16175.61,145580.51,468.14
ITEM013759,ORD04558,PROD015,5,9173.07,0,45865.35,0.0,45865.35,444.91
ITEM013760,ORD04558,PROD025,5,22857.89,15,114289.45,17143.42,97146.03,354.14
ITEM013761,ORD04558,PROD006,1,7884.13,0,7884.13,0.0,7884.13,436.66
ITEM013762,ORD04558,PROD030,3,2417.88,0,7253.64,0.0,7253.64,465.05
ITEM013763,ORD04558,PROD021,5,30631.46,5,153157.3,7657.86,145499.44,292.23
ITEM013764,ORD04559,PROD003,2,36626.5,5,73253.0,3662.65,69590.35,153.18
ITEM013765,ORD04559,PROD011,1,1127.17,0,1127.17,0.0,1127.17,480.69
ITEM013766,ORD04559,PROD049,2,27380.84,5,54761.68,2738.08,52023.6,45.67
ITEM013767,ORD04559,PROD021,2,30631.46,20,61262.92,12252.58,49010.34,93.28
ITEM013768,ORD04560,PROD002,2,47540.64,20,95081.28,19016.26,76065.02,441.16
ITEM013769,ORD04560,PROD041,5,6189.71,5,30948.55,1547.43,29401.12,245.54
ITEM013770,ORD04560,PROD037,5,15300.23,20,76501.15,15300.23,61200.92,439.7
ITEM013771,ORD04560,PROD009,2,30095.64,15,60191.28,9028.69,51162.59,145.02
ITEM013772,ORD04561,PROD037,2,15300.23,0,30600.46,0.0,30600.46,453.85
ITEM013773,ORD04561,PROD013,1,41638.89,5,41638.89,2081.94,39556.95,410.78
ITEM013774,ORD04562,PROD035,3,48285.04,5,144855.12,7242.76,137612.36,86.37
ITEM013775,ORD04562,PROD045,3,13013.12,0,39039.36,0.0,39039.36,49.18
ITEM013776,ORD04563,PROD009,1,30095.64,15,30095.64,4514.35,25581.29,480.76
ITEM013777,ORD04563,PROD018,5,26285.35,15,131426.75,19714.01,111712.74,50.57
ITEM013778,ORD04564,PROD018,5,26285.35,5,131426.75,6571.34,124855.41,147.8
ITEM013779,ORD04564,PROD038,4,4973.84,20,19895.36,3979.07,15916.29,41.84
ITEM013780,ORD04564,PROD044,2,45475.09,20,90950.18,18190.04,72760.14,37.34
ITEM013781,ORD04564,PROD033,2,3346.07,15,6692.14,1003.82,5688.32,218.5
ITEM013782,ORD04565,PROD038,5,4973.84,5,24869.2,1243.46,23625.74,37.71
ITEM013783,ORD04565,PROD002,2,47540.64,15,95081.28,14262.19,80819.09,369.22
ITEM013784,ORD04565,PROD018,5,26285.35,5,131426.75,6571.34,124855.41,244.88
ITEM013785,ORD04565,PROD021,2,30631.46,20,61262.92,12252.58,49010.34,260.8
ITEM013786,ORD04565,PROD003,3,36626.5,5,109879.5,5493.98,104385.52,301.05
ITEM013787,ORD04566,PROD045,3,13013.12,10,39039.36,3903.94,35135.42,136.06
ITEM013788,ORD04566,PROD032,3,8609.15,0,25827.45,0.0,25827.45,65.3
ITEM013789,ORD04567,PROD025,3,22857.89,20,68573.67,13714.73,54858.94,46.96
ITEM013790,ORD04567,PROD035,5,48285.04,10,241425.2,24142.52,217282.68,225.72
ITEM013791,ORD04568,PROD010,1,35432.82,15,35432.82,5314.92,30117.9,401.12
ITEM013792,ORD04568,PROD042,3,24809.33,20,74427.99,14885.6,59542.39,483.23
ITEM013793,ORD04569,PROD008,3,43322.19,20,129966.57,25993.31,103973.26,142.25
ITEM013794,ORD04569,PROD010,5,35432.82,5,177164.1,8858.2,168305.9,486.59
ITEM013795,ORD04570,PROD004,3,29973.06,10,89919.18,8991.92,80927.26,242.08
ITEM013796,ORD04570,PROD025,3,22857.89,20,68573.67,13714.73,54858.94,378.77
ITEM013797,ORD04570,PROD041,3,6189.71,0,18569.13,0.0,18569.13,132.12
ITEM013798,ORD04570,PROD021,2,30631.46,5,61262.92,3063.15,58199.77,234.93
ITEM013799,ORD04570,PROD050,1,9324.24,15,9324.24,1398.64,7925.6,116.17
ITEM013800,ORD04571,PROD012,5,48498.5,0,242492.5,0.0,242492.5,310.74
ITEM013801,ORD04571,PROD015,4,9173.07,5,36692.28,1834.61,34857.67,351.97
ITEM013802,ORD04571,PROD003,2,36626.5,10,73253.0,7325.3,65927.7,319.11
ITEM013803,ORD04572,PROD010,3,35432.82,10,106298.46,10629.85,95668.61,395.46
ITEM013804,ORD04572,PROD050,3,9324.24,5,27972.72,1398.64,26574.08,338.34
ITEM013805,ORD04572,PROD001,1,18789.55,10,18789.55,1878.96,16910.6,108.19
ITEM013806,ORD04573,PROD013,5,41638.89,20,208194.45,41638.89,166555.56,474.93
ITEM013807,ORD04573,PROD034,4,47449.39,15,189797.56,28469.63,161327.93,370.35
ITEM013808,ORD04573,PROD042,2,24809.33,0,49618.66,0.0,49618.66,327.2
ITEM013809,ORD04573,PROD050,5,9324.24,15,46621.2,6993.18,39628.02,359.71
ITEM013810,ORD04574,PROD043,3,1815.99,10,5447.97,544.8,4903.17,367.22
ITEM013811,ORD04574,PROD040,1,22063.61,5,22063.61,1103.18,20960.43,413.84
ITEM013812,ORD04575,PROD046,2,33159.86,15,66319.72,9947.96,56371.76,391.9
ITEM013813,ORD04576,PROD036,2,40439.03,15,80878.06,12131.71,68746.35,376.85
ITEM013814,ORD04576,PROD027,1,10063.72,10,10063.72,1006.37,9057.35,259.85
ITEM013815,ORD04576,PROD038,2,4973.84,15,9947.68,1492.15,8455.53,119.58
ITEM013816,ORD04576,PROD024,1,18381.46,5,18381.46,919.07,17462.39,274.14
ITEM013817,ORD04576,PROD007,2,2998.37,0,5996.74,0.0,5996.74,55.53
ITEM013818,ORD04577,PROD014,5,10695.72,0,53478.6,0.0,53478.6,425.49
ITEM013819,ORD04578,PROD004,5,29973.06,0,149865.3,0.0,149865.3,53.76
ITEM013820,ORD04579,PROD036,1,40439.03,0,40439.03,0.0,40439.03,122.73
ITEM013821,ORD04579,PROD011,5,1127.17,20,5635.85,1127.17,4508.68,256.1
ITEM013822,ORD04580,PROD022,1,7060.74,10,7060.74,706.07,6354.67,79.4
ITEM013823,ORD04581,PROD038,1,4973.84,0,4973.84,0.0,4973.84,440.21
ITEM013824,ORD04581,PROD011,4,1127.17,5,4508.68,225.43,4283.25,375.97
ITEM013825,ORD04581,PROD028,2,25760.3,20,51520.6,10304.12,41216.48,196.89
ITEM013826,ORD04581,PROD024,3,18381.46,10,55144.38,5514.44,49629.94,460.66
ITEM013827,ORD04581,PROD019,5,21654.06,15,108270.3,16240.54,92029.76,53.21
ITEM013828,ORD04582,PROD038,3,4973.84,5,14921.52,746.08,14175.44,487.29
ITEM013829,ORD04582,PROD006,2,7884.13,0,15768.26,0.0,15768.26,198.99
ITEM013830,ORD04582,PROD021,2,30631.46,5,61262.92,3063.15,58199.77,363.08
ITEM013831,ORD04582,PROD043,2,1815.99,15,3631.98,544.8,3087.18,59.44
ITEM013832,ORD04583,PROD034,3,47449.39,10,142348.17,14234.82,128113.35,401.48
ITEM013833,ORD04583,PROD031,4,30416.49,5,121665.96,6083.3,115582.66,115.34
ITEM013834,ORD04583,PROD022,2,7060.74,10,14121.48,1412.15,12709.33,464.0
ITEM013835,ORD04584,PROD026,2,39280.28,20,78560.56,15712.11,62848.45,150.47
ITEM013836,ORD04584,PROD004,3,29973.06,5,89919.18,4495.96,85423.22,116.36
ITEM013837,ORD04584,PROD020,1,14632.33,20,14632.33,2926.47,11705.86,40.79
ITEM013838,ORD04584,PROD032,1,8609.15,10,8609.15,860.92,7748.24,135.19
ITEM013839,ORD04585,PROD003,1,36626.5,15,36626.5,5493.98,31132.52,331.2
ITEM013840,ORD04586,PROD029,4,29661.49,0,118645.96,0.0,118645.96,149.59
ITEM013841,ORD04586,PROD047,2,15654.38,0,31308.76,0.0,31308.76,105.46
ITEM013842,ORD04586,PROD002,1,47540.64,20,47540.64,9508.13,38032.51,131.23
ITEM013843,ORD04586,PROD048,3,26051.39,0,78154.17,0.0,78154.17,266.65
ITEM013844,ORD04586,PROD028,1,25760.3,10,25760.3,2576.03,23184.27,155.33
ITEM013845,ORD04587,PROD014,3,10695.72,15,32087.16,4813.07,27274.09,163.23
ITEM013846,ORD04587,PROD015,3,9173.07,0,27519.21,0.0,27519.21,479.98
ITEM013847,ORD04588,PROD049,2,27380.84,10,54761.68,5476.17,49285.51,478.18
ITEM013848,ORD04589,PROD041,3,6189.71,15,18569.13,2785.37,15783.76,374.92
ITEM013849,ORD04589,PROD033,2,3346.07,20,6692.14,1338.43,5353.71,375.61
ITEM013850,ORD04589,PROD008,5,43322.19,0,216610.95,0.0,216610.95,183.13
ITEM013851,ORD04589,PROD024,4,18381.46,20,73525.84,14705.17,58820.67,457.66
ITEM013852,ORD04589,PROD006,5,7884.13,20,39420.65,7884.13,31536.52,79.68
ITEM013853,ORD04590,PROD043,2,1815.99,20,3631.98,726.4,2905.58,366.52
ITEM013854,ORD04590,PROD022,4,7060.74,20,28242.96,5648.59,22594.37,172.03
ITEM013855,ORD04590,PROD032,1,8609.15,20,8609.15,1721.83,6887.32,385.66
ITEM013856,ORD04591,PROD009,4,30095.64,0,120382.56,0.0,120382.56,410.0
ITEM013857,ORD04591,PROD047,2,15654.38,15,31308.76,4696.31,26612.45,97.0
ITEM013858,ORD04591,PROD036,2,40439.03,10,80878.06,8087.81,72790.25,341.85
ITEM013859,ORD04591,PROD012,5,48498.5,0,242492.5,0.0,242492.5,247.68
ITEM013860,ORD04592,PROD045,5,13013.12,10,65065.6,6506.56,58559.04,295.5
ITEM013861,ORD04592,PROD049,2,27380.84,20,54761.68,10952.34,43809.34,199.42
ITEM013862,ORD04593,PROD018,1,26285.35,10,26285.35,2628.54,23656.82,372.33
ITEM013863,ORD04593,PROD047,3,15654.38,15,46963.14,7044.47,39918.67,141.1
ITEM013864,ORD04593,PROD048,2,26051.39,0,52102.78,0.0,52102.78,290.28
ITEM013865,ORD04594,PROD002,2,47540.64,15,95081.28,14262.19,80819.09,290.23
ITEM013866,ORD04594,PROD001,4,18789.55,0,75158.2,0.0,75158.2,424.37
ITEM013867,ORD04594,PROD049,5,27380.84,10,136904.2,13690.42,123213.78,169.65
ITEM013868,ORD04594,PROD026,4,39280.28,15,157121.12,23568.17,133552.95,483.91
ITEM013869,ORD04595,PROD032,5,8609.15,20,43045.75,8609.15,34436.6,211.12
ITEM013870,ORD04595,PROD039,2,34243.23,20,68486.46,13697.29,54789.17,224.38
ITEM013871,ORD04595,PROD033,3,3346.07,5,10038.21,501.91,9536.3,138.84
ITEM013872,ORD04595,PROD038,5,4973.84,20,24869.2,4973.84,19895.36,378.99
ITEM013873,ORD04596,PROD022,5,7060.74,20,35303.7,7060.74,28242.96,57.48
ITEM013874,ORD04596,PROD050,5,9324.24,15,46621.2,6993.18,39628.02,354.99
ITEM013875,ORD04596,PROD010,3,35432.82,5,106298.46,5314.92,100983.54,196.63
ITEM013876,ORD04596,PROD021,3,30631.46,20,91894.38,18378.88,73515.5,43.79
ITEM013877,ORD04596,PROD049,2,27380.84,0,54761.68,0.0,54761.68,398.74
ITEM013878,ORD04597,PROD039,3,34243.23,5,102729.69,5136.48,97593.21,60.44
ITEM013879,ORD04597,PROD048,2,26051.39,0,52102.78,0.0,52102.78,129.69
ITEM013880,ORD04598,PROD005,5,7885.33,10,39426.65,3942.66,35483.98,341.08
ITEM013881,ORD04598,PROD020,3,14632.33,0,43896.99,0.0,43896.99,241.53
ITEM013882,ORD04599,PROD050,5,9324.24,5,46621.2,2331.06,44290.14,467.0
ITEM013883,ORD04599,PROD005,4,7885.33,5,31541.32,1577.07,29964.25,66.92
ITEM013884,ORD04600,PROD029,3,29661.49,10,88984.47,8898.45,80086.02,242.38
ITEM013885,ORD04600,PROD050,4,9324.24,10,37296.96,3729.7,33567.26,171.75
ITEM013886,ORD04600,PROD045,3,13013.12,20,39039.36,7807.87,31231.49,339.29
ITEM013887,ORD04600,PROD016,4,9251.89,0,37007.56,0.0,37007.56,415.17
ITEM013888,ORD04600,PROD007,5,2998.37,10,14991.85,1499.18,13492.66,486.41
ITEM013889,ORD04601,PROD008,4,43322.19,0,173288.76,0.0,173288.76,283.05
ITEM013890,ORD04602,PROD032,3,8609.15,10,25827.45,2582.74,23244.7,456.05
ITEM013891,ORD04603,PROD020,4,14632.33,0,58529.32,0.0,58529.32,333.14
ITEM013892,ORD04603,PROD041,3,6189.71,0,18569.13,0.0,18569.13,465.62
ITEM013893,ORD04603,PROD035,3,48285.04,10,144855.12,14485.51,130369.61,82.19
ITEM013894,ORD04604,PROD041,5,6189.71,0,30948.55,0.0,30948.55,435.41
ITEM013895,ORD04605,PROD001,1,18789.55,10,18789.55,1878.96,16910.6,168.93
ITEM013896,ORD04605,PROD026,1,39280.28,0,39280.28,0.0,39280.28,489.31
ITEM013897,ORD04606,PROD035,4,48285.04,0,193140.16,0.0,193140.16,126.7
ITEM013898,ORD04606,PROD030,1,2417.88,0,2417.88,0.0,2417.88,457.36
ITEM013899,ORD04606,PROD004,5,29973.06,10,149865.3,14986.53,134878.77,330.43
ITEM013900,ORD04606,PROD016,4,9251.89,0,37007.56,0.0,37007.56,50.99
ITEM013901,ORD04607,PROD027,4,10063.72,0,40254.88,0.0,40254.88,234.02
ITEM013902,ORD04607,PROD025,2,22857.89,20,45715.78,9143.16,36572.62,360.37
ITEM013903,ORD04608,PROD040,3,22063.61,20,66190.83,13238.17,52952.66,158.26
ITEM013904,ORD04608,PROD034,3,47449.39,15,142348.17,21352.23,120995.94,485.66
ITEM013905,ORD04608,PROD036,1,40439.03,15,40439.03,6065.85,34373.18,298.89
ITEM013906,ORD04608,PROD005,3,7885.33,10,23655.99,2365.6,21290.39,335.33
ITEM013907,ORD04609,PROD037,3,15300.23,5,45900.69,2295.03,43605.66,252.81
ITEM013908,ORD04609,PROD007,3,2998.37,0,8995.11,0.0,8995.11,315.67
ITEM013909,ORD04609,PROD022,1,7060.74,15,7060.74,1059.11,6001.63,408.14
ITEM013910,ORD04609,PROD012,1,48498.5,10,48498.5,4849.85,43648.65,122.67
ITEM013911,ORD04609,PROD049,4,27380.84,10,109523.36,10952.34,98571.02,161.04
ITEM013912,ORD04610,PROD049,4,27380.84,5,109523.36,5476.17,104047.19,133.93
ITEM013913,ORD04610,PROD005,1,7885.33,5,7885.33,394.27,7491.06,33.01
ITEM013914,ORD04611,PROD044,2,45475.09,0,90950.18,0.0,90950.18,277.57
ITEM013915,ORD04611,PROD023,2,14678.02,5,29356.04,1467.8,27888.24,176.9
ITEM013916,ORD04611,PROD050,5,9324.24,15,46621.2,6993.18,39628.02,271.05
ITEM013917,ORD04612,PROD044,1,45475.09,10,45475.09,4547.51,40927.58,308.41
ITEM013918,ORD04612,PROD036,2,40439.03,20,80878.06,16175.61,64702.45,223.5
ITEM013919,ORD04612,PROD047,4,15654.38,20,62617.52,12523.5,50094.02,150.07
ITEM013920,ORD04612,PROD015,3,9173.07,10,27519.21,2751.92,24767.29,60.98
ITEM013921,ORD04612,PROD005,2,7885.33,0,15770.66,0.0,15770.66,439.94
ITEM013922,ORD04613,PROD031,1,30416.49,15,30416.49,4562.47,25854.02,99.47
ITEM013923,ORD04614,PROD041,4,6189.71,20,24758.84,4951.77,19807.07,487.87
ITEM013924,ORD04614,PROD008,3,43322.19,5,129966.57,6498.33,123468.24,455.45
ITEM013925,ORD04615,PROD047,1,15654.38,0,15654.38,0.0,15654.38,384.77
ITEM013926,ORD04615,PROD001,2,18789.55,20,37579.1,7515.82,30063.28,40.13
ITEM013927,ORD04615,PROD013,5,41638.89,0,208194.45,0.0,208194.45,187.19
ITEM013928,ORD04615,PROD010,2,35432.82,10,70865.64,7086.56,63779.08,315.98
ITEM013929,ORD04616,PROD033,5,3346.07,20,16730.35,3346.07,13384.28,77.78
ITEM013930,ORD04616,PROD016,2,9251.89,0,18503.78,0.0,18503.78,45.57
ITEM013931,ORD04617,PROD032,3,8609.15,10,25827.45,2582.74,23244.7,450.62
ITEM013932,ORD04617,PROD001,2,18789.55,15,37579.1,5636.86,31942.24,33.4
ITEM013933,ORD04617,PROD006,2,7884.13,10,15768.26,1576.83,14191.43,225.13
ITEM013934,ORD04617,PROD012,2,48498.5,5,96997.0,4849.85,92147.15,357.78
ITEM013935,ORD04617,PROD044,5,45475.09,0,227375.45,0.0,227375.45,242.23
ITEM013936,ORD04618,PROD016,2,9251.89,0,18503.78,0.0,18503.78,443.36
ITEM013937,ORD04618,PROD047,5,15654.38,10,78271.9,7827.19,70444.71,418.93
ITEM013938,ORD04619,PROD001,3,18789.55,5,56368.65,2818.43,53550.22,453.0
ITEM013939,ORD04619,PROD040,5,22063.61,20,110318.05,22063.61,88254.44,496.25
ITEM013940,ORD04619,PROD013,5,41638.89,0,208194.45,0.0,208194.45,161.41
ITEM013941,ORD04620,PROD014,1,10695.72,15,10695.72,1604.36,9091.36,403.22
ITEM013942,ORD04621,PROD026,2,39280.28,0,78560.56,0.0,78560.56,371.92
ITEM013943,ORD04621,PROD044,5,45475.09,0,227375.45,0.0,227375.45,146.38
ITEM013944,ORD04621,PROD037,4,15300.23,10,61200.92,6120.09,55080.83,331.33
ITEM013945,ORD04622,PROD029,3,29661.49,5,88984.47,4449.22,84535.25,291.52
ITEM013946,ORD04622,PROD025,2,22857.89,5,45715.78,2285.79,43429.99,485.04
ITEM013947,ORD04622,PROD006,3,7884.13,5,23652.39,1182.62,22469.77,415.91
ITEM013948,ORD04622,PROD015,3,9173.07,15,27519.21,4127.88,23391.33,72.36
ITEM013949,ORD04623,PROD032,1,8609.15,10,8609.15,860.92,7748.24,67.98
ITEM013950,ORD04623,PROD009,2,30095.64,20,60191.28,12038.26,48153.02,491.87
ITEM013951,ORD04624,PROD007,1,2998.37,15,2998.37,449.76,2548.61,498.4
ITEM013952,ORD04624,PROD019,1,21654.06,0,21654.06,0.0,21654.06,100.37
ITEM013953,ORD04624,PROD037,3,15300.23,5,45900.69,2295.03,43605.66,179.71
ITEM013954,ORD04625,PROD042,2,24809.33,5,49618.66,2480.93,47137.73,390.09
ITEM013955,ORD04625,PROD006,4,7884.13,20,31536.52,6307.3,25229.22,226.61
ITEM013956,ORD04625,PROD039,3,34243.23,0,102729.69,0.0,102729.69,424.33
ITEM013957,ORD04625,PROD026,4,39280.28,15,157121.12,23568.17,133552.95,97.06
ITEM013958,ORD04626,PROD043,3,1815.99,10,5447.97,544.8,4903.17,312.31
ITEM013959,ORD04626,PROD039,5,34243.23,10,171216.15,17121.62,154094.54,340.18
ITEM013960,ORD04626,PROD001,2,18789.55,0,37579.1,0.0,37579.1,37.04
ITEM013961,ORD04626,PROD023,3,14678.02,10,44034.06,4403.41,39630.65,222.63
ITEM013962,ORD04627,PROD014,3,10695.72,20,32087.16,6417.43,25669.73,471.34
ITEM013963,ORD04627,PROD004,5,29973.06,5,149865.3,7493.27,142372.04,52.2
ITEM013964,ORD04627,PROD029,4,29661.49,15,118645.96,17796.89,100849.07,266.1
ITEM013965,ORD04628,PROD030,5,2417.88,20,12089.4,2417.88,9671.52,364.04
ITEM013966,ORD04628,PROD033,1,3346.07,0,3346.07,0.0,3346.07,331.71
ITEM013967,ORD04629,PROD026,5,39280.28,10,196401.4,19640.14,176761.26,71.53
ITEM013968,ORD04629,PROD040,5,22063.61,0,110318.05,0.0,110318.05,427.15
ITEM013969,ORD04630,PROD011,3,1127.17,5,3381.51,169.08,3212.43,42.24
ITEM013970,ORD04630,PROD039,2,34243.23,0,68486.46,0.0,68486.46,415.24
ITEM013971,ORD04630,PROD049,1,27380.84,15,27380.84,4107.13,23273.71,375.82
ITEM013972,ORD04630,PROD020,4,14632.33,0,58529.32,0.0,58529.32,401.97
ITEM013973,ORD04631,PROD032,3,8609.15,20,25827.45,5165.49,20661.96,39.39
ITEM013974,ORD04631,PROD023,5,14678.02,0,73390.1,0.0,73390.1,64.85
ITEM013975,ORD04631,PROD046,4,33159.86,0,132639.44,0.0,132639.44,415.01
ITEM013976,ORD04631,PROD014,3,10695.72,20,32087.16,6417.43,25669.73,168.49
ITEM013977,ORD04631,PROD043,3,1815.99,5,5447.97,272.4,5175.57,86.44
ITEM013978,ORD04632,PROD022,5,7060.74,5,35303.7,1765.18,33538.52,243.22
ITEM013979,ORD04632,PROD017,5,15281.69,20,76408.45,15281.69,61126.76,291.6
ITEM013980,ORD04633,PROD021,5,30631.46,5,153157.3,7657.86,145499.44,109.67
ITEM013981,ORD04633,PROD030,4,2417.88,5,9671.52,483.58,9187.94,197.46
ITEM013982,ORD04633,PROD026,5,39280.28,10,196401.4,19640.14,176761.26,387.97
ITEM013983,ORD04634,PROD031,2,30416.49,0,60832.98,0.0,60832.98,250.87
ITEM013984,ORD04635,PROD039,5,34243.23,10,171216.15,17121.62,154094.54,323.47
ITEM013985,ORD04635,PROD041,3,6189.71,5,18569.13,928.46,17640.67,51.49
ITEM013986,ORD04635,PROD044,3,45475.09,5,136425.27,6821.26,129604.01,391.7
ITEM013987,ORD04635,PROD038,1,4973.84,20,4973.84,994.77,3979.07,250.01
ITEM013988,ORD04636,PROD026,2,39280.28,20,78560.56,15712.11,62848.45,199.4
ITEM013989,ORD04637,PROD031,1,30416.49,0,30416.49,0.0,30416.49,323.43
ITEM013990,ORD04638,PROD004,2,29973.06,20,59946.12,11989.22,47956.9,475.51
ITEM013991,ORD04638,PROD030,2,2417.88,10,4835.76,483.58,4352.18,499.22
ITEM013992,ORD04638,PROD016,1,9251.89,20,9251.89,1850.38,7401.51,33.44
ITEM013993,ORD04639,PROD013,4,41638.89,20,166555.56,33311.11,133244.45,425.97
ITEM013994,ORD04639,PROD043,5,1815.99,20,9079.95,1815.99,7263.96,352.1
ITEM013995,ORD04639,PROD014,5,10695.72,0,53478.6,0.0,53478.6,437.49
ITEM013996,ORD04639,PROD006,4,7884.13,20,31536.52,6307.3,25229.22,144.42
ITEM013997,ORD04639,PROD034,4,47449.39,15,189797.56,28469.63,161327.93,481.75
ITEM013998,ORD04640,PROD015,5,9173.07,20,45865.35,9173.07,36692.28,53.47
ITEM013999,ORD04640,PROD038,5,4973.84,0,24869.2,0.0,24869.2,265.34
ITEM014000,ORD04640,PROD005,1,7885.33,15,7885.33,1182.8,6702.53,140.12
ITEM014001,ORD04640,PROD044,2,45475.09,0,90950.18,0.0,90950.18,273.97
ITEM014002,ORD04641,PROD008,1,43322.19,20,43322.19,8664.44,34657.75,260.07
ITEM014003,ORD04641,PROD018,2,26285.35,10,52570.7,5257.07,47313.63,452.35
ITEM014004,ORD04641,PROD042,5,24809.33,15,124046.65,18607.0,105439.65,45.11
ITEM014005,ORD04642,PROD030,4,2417.88,10,9671.52,967.15,8704.37,166.43
ITEM014006,ORD04643,PROD032,3,8609.15,15,25827.45,3874.12,21953.33,266.52
ITEM014007,ORD04644,PROD036,4,40439.03,15,161756.12,24263.42,137492.7,468.86
ITEM014008,ORD04644,PROD002,5,47540.64,0,237703.2,0.0,237703.2,397.04
ITEM014009,ORD04644,PROD019,1,21654.06,0,21654.06,0.0,21654.06,410.94
ITEM014010,ORD04644,PROD050,2,9324.24,20,18648.48,3729.7,14918.78,401.69
ITEM014011,ORD04645,PROD024,4,18381.46,0,73525.84,0.0,73525.84,301.91
ITEM014012,ORD04645,PROD037,1,15300.23,5,15300.23,765.01,14535.22,322.66
ITEM014013,ORD04645,PROD029,1,29661.49,0,29661.49,0.0,29661.49,487.03
ITEM014014,ORD04645,PROD044,1,45475.09,10,45475.09,4547.51,40927.58,303.03
ITEM014015,ORD04645,PROD035,3,48285.04,15,144855.12,21728.27,123126.85,206.91
ITEM014016,ORD04646,PROD007,5,2998.37,15,14991.85,2248.78,12743.07,344.54
ITEM014017,ORD04646,PROD017,2,15281.69,20,30563.38,6112.68,24450.7,303.0
ITEM014018,ORD04646,PROD043,4,1815.99,20,7263.96,1452.79,5811.17,155.34
ITEM014019,ORD04646,PROD031,1,30416.49,5,30416.49,1520.82,28895.67,343.43
ITEM014020,ORD04647,PROD009,3,30095.64,10,90286.92,9028.69,81258.23,326.76
ITEM014021,ORD04647,PROD038,1,4973.84,10,4973.84,497.38,4476.46,380.71
ITEM014022,ORD04647,PROD043,3,1815.99,5,5447.97,272.4,5175.57,43.02
ITEM014023,ORD04648,PROD007,2,2998.37,0,5996.74,0.0,5996.74,353.61
ITEM014024,ORD04648,PROD019,4,21654.06,15,86616.24,12992.44,73623.8,194.07
ITEM014025,ORD04649,PROD038,2,4973.84,15,9947.68,1492.15,8455.53,340.99
ITEM014026,ORD04649,PROD050,3,9324.24,0,27972.72,0.0,27972.72,95.55
ITEM014027,ORD04649,PROD040,5,22063.61,0,110318.05,0.0,110318.05,233.6
ITEM014028,ORD04649,PROD017,4,15281.69,20,61126.76,12225.35,48901.41,330.14
ITEM014029,ORD04649,PROD002,2,47540.64,5,95081.28,4754.06,90327.22,208.45
ITEM014030,ORD04650,PROD002,1,47540.64,5,47540.64,2377.03,45163.61,345.24
ITEM014031,ORD04651,PROD022,2,7060.74,20,14121.48,2824.3,11297.18,86.33
ITEM014032,ORD04651,PROD033,3,3346.07,10,10038.21,1003.82,9034.39,77.26
ITEM014033,ORD04651,PROD040,2,22063.61,0,44127.22,0.0,44127.22,306.58
ITEM014034,ORD04651,PROD018,2,26285.35,15,52570.7,7885.6,44685.1,358.39
ITEM014035,ORD04651,PROD031,2,30416.49,0,60832.98,0.0,60832.98,281.8
ITEM014036,ORD04652,PROD010,4,35432.82,15,141731.28,21259.69,120471.59,71.7
ITEM014037,ORD04652,PROD046,3,33159.86,5,99479.58,4973.98,94505.6,494.14
ITEM014038,ORD04652,PROD026,3,39280.28,10,117840.84,11784.08,106056.76,65.69
ITEM014039,ORD04652,PROD002,4,47540.64,20,190162.56,38032.51,152130.05,353.12
ITEM014040,ORD04653,PROD031,2,30416.49,15,60832.98,9124.95,51708.03,349.31
ITEM014041,ORD04654,PROD037,5,15300.23,10,76501.15,7650.12,68851.03,433.56
ITEM014042,ORD04654,PROD040,1,22063.61,0,22063.61,0.0,22063.61,365.24
ITEM014043,ORD04654,PROD041,5,6189.71,20,30948.55,6189.71,24758.84,301.45
ITEM014044,ORD04654,PROD019,2,21654.06,15,43308.12,6496.22,36811.9,229.33
ITEM014045,ORD04654,PROD045,5,13013.12,5,65065.6,3253.28,61812.32,385.06
ITEM014046,ORD04655,PROD029,4,29661.49,10,118645.96,11864.6,106781.36,222.59
ITEM014047,ORD04655,PROD017,1,15281.69,0,15281.69,0.0,15281.69,403.36
ITEM014048,ORD04655,PROD004,2,29973.06,20,59946.12,11989.22,47956.9,190.72
ITEM014049,ORD04655,PROD033,4,3346.07,0,13384.28,0.0,13384.28,134.91
ITEM014050,ORD04656,PROD013,3,41638.89,0,124916.67,0.0,124916.67,253.25
ITEM014051,ORD04656,PROD023,1,14678.02,15,14678.02,2201.7,12476.32,311.57
ITEM014052,ORD04656,PROD048,5,26051.39,15,130256.95,19538.54,110718.41,214.87
ITEM014053,ORD04656,PROD024,5,18381.46,20,91907.3,18381.46,73525.84,144.19
ITEM014054,ORD04656,PROD014,4,10695.72,20,42782.88,8556.58,34226.3,390.4
ITEM014055,ORD04657,PROD039,3,34243.23,5,102729.69,5136.48,97593.21,50.8
ITEM014056,ORD04658,PROD020,4,14632.33,15,58529.32,8779.4,49749.92,249.83
ITEM014057,ORD04658,PROD025,1,22857.89,10,22857.89,2285.79,20572.1,430.74
